item_code,on_hand_qty
83142680,2151
83151540,0
83151849,71
83171228,0
83900524,931
83901012,615
83901437,863
83901553,0
83902510,815
83902855,1590
83903124,800
83904013,115
83904827,600
83904827,5950
83904839,14900
83904918,352
83904920,560
83905327,0
83905364,0
83907117,0
83907117,540
83907129,7895
83907129,0
83907130,1770
83907142,95
83907154,0
83907154,123
83907166,280
83907178,12550
83907178,0
83907210,15320
83907221,910
83907233,0
83907233,0
83907245,0
83907245,0
83907269,35850
83907270,4000
83907282,32830
83907294,0
83907300,4078
83907312,0
83907312,0
83907324,0
83907324,0
83907336,0
83907336,0
83907350,0
83907361,0
83907361,0
83907385,0
83981688,0
83981690,0
83982280,0
84060669,0
84061467,0
84061467,0
84110582,1863
84111847,0
84111847,0
84114095,1746
84130027,0
84130179,0
84130179,0
84130179,72.2
84130179,0
84130192,0
84130192,0
84130192,100
84130258,20
84130301,2029.476
84130374,0
84130374,10835
84130404,0
84130404,0
84131123,15002
84131202,56.275
84131720,0
84131720,1435.6
84134150,175
84137757,4130
84137770,5280
84137782,780
84137990,0
84139419,0
84139419,18913.865
84139675,0
84139687,38
84139717,5280.35
84139730,165.1
84139766,1634.283
84139780,109.43
84139791,24
84139857,231371.5
84139857,0
84139894,134.608
84400092,111500
84909857,0
84909857,0
84909857,300
84909857,0
84981192,0
84981295,0
85011253,31
85011265,196
85011277,99
85011289,0
85011290,49
85011307,0
85011319,56
85011344,50
85011356,43
85011368,23
85011400,9
85011400,76
85011800,25
85011812,20
85011824,71
85011836,30
85011848,50
85011850,40
85011885,0
85011897,25
85012531,120
85017310,30
85031264,0
85031264,0
85130199,0
85170306,0
85170306,0
86011091,1385
86160011,724
86990007,0
90120139,0
90170647,0
90221011,10000
90221047,4502
90221084,0
90221084,14135
90222301,0
90222301,0
90228261,8220
90330067,313.393
90330407,3087.778
90330419,0
90331011,0
90331011,0
90331163,0
90331163,0
90331400,14270
90331606,7780
90333354,0
90333354,0
90333597,0
90333597,0
90335302,5379.4
90335338,0
90336112,0
90336112,3381.424
90336136,0
90336148,118.829
90336161,0
90336185,317.688
90336203,676
90336227,2635.128
90336239,0
90336252,0
90336264,4543.402
90336276,6972.296
90336320,0
90336320,0
90336343,0
90336343,45.996
90336458,0
90336460,0
90336689,0
90336847,0
90338250,130.171
90338261,0
90338297,0
90338315,0
90338339,48.825
90338376,0
90338406,0
90338420,6678.301
90338480,1611.404
90338704,0
90338704,0
90341004,0
90341030,2119.6
90341107,0
90341200,0
90344455,40444.4
90350583,0
90350820,2340.394
90350844,0
90350856,31.6
90351265,0
90356342,5816.668
90401499,292277.577
90403381,0
90404178,3429.477
90406540,117352.346
90410828,44368.929
90410828,479848.037
90411500,0
90411500,719231.243
90411948,33560
90414718,7299.145
90420019,30589.15
90421048,0
90421048,0
90421280,30660.995
90421292,967.843
90421360,294946.194
90423150,158234.647
90423227,256004.612
90423264,9092.58
90423276,0
90423288,0
90423290,0
90423306,4827.508
90425157,126492.084
90426058,9486.06
90426125,0
90426174,5343.688
90426186,4.145
90426204,2729.014
90426228,3728.477
90426368,10600
90427555,2166.632
90511025,107883.926
90511608,0
90515195,6653.46
90515195,165554.408
90515614,0
90515997,0
90515997,797.346
90515997,25023.586
90516059,0
90516904,54901.841
90525085,936035.183
90525309,0
90526314,406690.069
90526340,0
90526478,2343.676
90526478,258182.831
90526521,500671.485
90526545,15623.705
90526545,73853.316
90602250,0
90701057,510.323
90701112,73.704
90706961,124.532
90723302,0
90723302,0
90726303,0
90727769,14600
90772027,0
90772155,0
90775806,0
90775855,0
90776094,0
90778959,0
90778959,0
90778959,0
90779149,0
90779162,0
90779186,0
90810041,0
90810053,36921.79
90811010,8051.105
90811604,3268.384
90811770,37110
90811781,0
90811800,80768.398
90811938,129175.764
90811963,375302.524
90812001,0
90812001,35.91
90812050,0
90812153,130481.507
90812165,42243.467
90812189,0
90812189,160705.591
90812190,101065.704
90812207,40866.408
90812219,78833.86
90812220,167469.101
90812232,17199.761
90812268,0
90812268,32251.15
90812270,16779
90812293,0
90813352,0
90817187,9300
90818015,11219.92
90818416,0
90818416,1686.881
90818507,13813.72
90818600,31963.981
90818611,18835.918
90818635,66127.244
90818659,277.747
90818660,50270.421
90818684,22441.783
90818696,0
90818702,732.246
90818740,8780.648
90824830,483
90824982,0
90830611,0
90830611,0
90830635,0
90830635,752
90830659,75
90830659,9342
90830714,0
90830714,259
90830726,0
90830726,1182
90830738,0
90830738,4408
90830740,0
90830740,0
90830740,5078
90830775,0
90830787,7
90830799,135
90830799,175
90830805,36
90830805,64
90830817,75
90830817,702
90830829,122
90830829,460
90830830,300
90830830,417
90830842,0
90830842,8802
90830982,0
90830982,0
90831032,0
90831081,68
90831100,224
90831111,2129
90831123,2464
90831135,210
90831147,0
90831147,698
90831184,120
90831196,1293
90831378,210
90831561,0
90831561,0
90831561,0
90831895,0
90831895,0
90832693,483
90833144,0
90833144,0
90833144,0
90833144,0
90833272,0
90833272,0
90833272,0
90833272,7
90833284,0
90833284,0
90833338,0
90833338,10
90833594,0
90833624,0
90833624,0
90833648,576
90833697,255
90901149,515483.95
90901150,237260.544
90901150,0
90987639,0
90987640,0
90987652,0
90990274,0
90990420,363
90990560,0
91011267,1045
91012429,79
91012831,7683.88
91012910,1763.826
91080046,0
91080046,0
91081208,20
91093569,0
91093788,0
91101645,0
91110142,52.8
91150309,52.1
91981001,0
92110022,0
92111002,20
92111002,9983
92111002,14926
93414766,9249
93414845,175
93414869,1348
93414870,8077
93414882,0
93414882,2467
93415011,3849
93415140,0
93415163,29.672
93415163,114.204
93415175,0
93415175,3190
93500415,0
93500415,2180
93905464,0
93905464,1000
98010426,2337
98010700,11180
98010920,2000
98011406,520
98011510,49404
98011625,70657.8
98011625,75190
98011900,1794
98017044,1200
98017056,0
98030206,25430
98037018,202314
98050102,82945
98050102,154445
98050114,230.718
98050114,529643.853
98050126,0
98050175,0
98057029,11620
98057042,80629
98057066,0
98080015,1920
98080015,14266
98087009,0
98087009,0
98090124,0
98090124,41
98090616,1323.93
98090616,13196.52
98090628,0
98090628,1353
98090719,0
98090719,93878.316
98090719,204508.819
98090800,0
98090800,49755.527
98097015,0
98097015,0
98097027,28
98110391,0
98113010,0
98200069,0
98200069,0
98200070,0
98200070,677.56
98207003,0
98210014,38
98210014,1507.3
98210075,9046
98210075,25775.65
98217008,0
98217008,1012
98230025,2591
98230025,140291.398
98230037,0
98230037,60
98230104,0
98310100,5
98310148,23684
98310604,133
98310641,0
98317027,1540
98317027,2682
98322000,1
98322000,11
98322011,2
98322011,4
98322023,4850
98322023,6366
98326016,0
98326016,0
98326030,5
98326041,0
98326200,0
98327008,61
98327010,188.1
98327010,4494
98410556,0
98410556,23
98410751,100
98411202,0
98411354,986.45
98411858,10728
98411858,0
98412450,0
98413107,0
98413405,0
98413405,535
98413454,1450
98413454,2711.32
98413569,3934
98413569,8408.2
98414010,4058.65
98414010,4525
98414288,0
98414501,40713
98414501,89684.88
98414653,0
98415116,0
98415517,0
98415554,5398
98415554,84831.3
98415657,2528
98415712,0
98415918,0
98415918,0
98416108,0
98416108,3456.23
98417010,0
98417046,0
98417060,0
98417060,4939.1
98417198,0
98417204,0
98417265,9682.5
98417290,0
98417319,145
98417320,0
98417320,0
98417344,0
98417356,17
98417381,0
98417411,546636.886
98417423,0
98417435,131472
98417447,0
98417447,181986.75
98417459,0
98417472,0
98417484,18824
98417496,0
98417526,0
98417551,92255
98417563,143902
98417575,0
98417587,0
98417599,0
98417617,13490
98417654,101935
